"fullname","discipline","category","Age","country","rank"
"Michael O'Neill","boulder","Men",22,"IRL",45
"Michael O'Neill","boulder","Men",22,"IRL",45
"Michael O'Neill","boulder","Men",22,"IRL",45
"Michael O'Neill","boulder","Men",22,"IRL",45
"Michael O'Neill","lead","Men",22,"IRL",63
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","boulder","Men",27,"ITA",12
"Michael Piccolruaz","lead","Men",27,"ITA",29
"Michael Piccolruaz","lead","Men",27,"ITA",29
"Michael Piccolruaz","lead","Men",27,"ITA",29
"Michael Piccolruaz","lead","Men",27,"ITA",29
"Michael Piccolruaz","lead","Men",27,"ITA",29
"Michael Piccolruaz","speed","Men",26,"ITA",29
"Michael Piccolruaz","speed","Men",26,"ITA",29
"Michaela Smetanova","boulder","Women",18,"CZE",57
"Michaela Smetanova","lead","Women",18,"CZE",17
"Michaela Smetanova","lead","Women",18,"CZE",17
"Michaela Smetanova","lead","Women",18,"CZE",17
"Michaela Smetanova","lead","Women",18,"CZE",17
"Michaela Smetanova","lead","Women",18,"CZE",17
"Michaela Smetanova","lead","Women",18,"CZE",17
"Michaela Smetanova","lead","Women",18,"CZE",17
"Michaela Smetanova","lead","Women",18,"CZE",17
"Michaela Smetanova","lead","Women",18,"CZE",17
"Michail VOLYRAKIS","boulder","Men",23,"GRC",134
"Michail VOLYRAKIS","lead","Men",23,"GRC",113
"Michele Bono","boulder","Men",19,"ITA",47
"Michelle Hulliger","lead","Women",22,"CHE",16
"Michelle Hulliger","lead","Women",22,"CHE",16
"Michelle Hulliger","lead","Women",22,"CHE",16
"Michelle Hulliger","lead","Women",22,"CHE",16
"Michelle Hulliger","lead","Women",22,"CHE",16
"Michelle Hulliger","lead","Women",22,"CHE",16
"Michelle Hulliger","lead","Women",22,"CHE",16
"Michelle Hulliger","lead","Women",22,"CHE",16
"Michelle Hulliger","lead","Women",22,"CHE",16
"Michelle Hulliger","lead","Women",22,"CHE",16
"Mickael Mawem","boulder","Men",31,"FRA",10
"Mickael Mawem","boulder","Men",31,"FRA",10
"Mickael Mawem","boulder","Men",31,"FRA",10
"Mickael Mawem","boulder","Men",31,"FRA",10
"Mickael Mawem","boulder","Men",31,"FRA",10
"Mickael Mawem","boulder","Men",31,"FRA",10
"Mickael Mawem","boulder","Men",31,"FRA",10
"Mickael Mawem","boulder","Men",31,"FRA",10
"Mickael Mawem","lead","Men",31,"FRA",38
"Mickael Mawem","speed","Men",31,"FRA",11
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder","Women",25,"JPN",2
"Miho Nonaka","boulder&lead","Women",25,"JPN",5
"Miho Nonaka","lead","Women",24,"JPN",5
"Miho Nonaka","speed","Women",24,"JPN",3
"Mikael Suihkonen","boulder","Men",18,"FIN",103
"Mikael Suihkonen","boulder","Men",18,"FIN",103
"Mikael Suihkonen","lead","Men",18,"FIN",97
"Mikael Suihkonen","lead","Men",18,"FIN",97
"Mikel Asier Linacisoro Molina","boulder","Men",21,"ESP",41
"Mikel Asier Linacisoro Molina","boulder","Men",21,"ESP",41
"Mikel Asier Linacisoro Molina","boulder","Men",21,"ESP",41
"Mikel Asier Linacisoro Molina","boulder","Men",21,"ESP",41
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Mikel Asier Linacisoro Molina","lead","Men",21,"ESP",17
"Miku ISHII","boulder","Women",21,"JPN",32
"Miku ISHII","boulder","Women",21,"JPN",32
"Miku ISHII","boulder","Women",21,"JPN",32
"Milad Alipourshenazandifard","speed","Men",22,"IRN",20
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milan Preskar","lead","Men",26,"SVN",7
"Milica Marjanovic","lead","Women",17,"SRB",50
"MINGWEI NI","speed","Women",21,"CHN",21
"MINHUI WANG","speed","Men",19,"CHN",25
"MINSOO PARK","speed","Men",24,"KOR",25
"MINSOO PARK","speed","Men",24,"KOR",25
"Minsu KANG","speed","Men",21,"KOR",24
"Minsu KANG","speed","Men",21,"KOR",24
"Minsu KANG","speed","Men",21,"KOR",24
"Minsu KANG","speed","Men",21,"KOR",24
"MINSUNG HAN","boulder","Men",21,"KOR",52
"MINYOUNG LEE","boulder","Men",23,"KOR",12
"MINYOUNG LEE","boulder","Men",23,"KOR",12
"MINYOUNG LEE","boulder","Men",23,"KOR",12
"MINYOUNG LEE","boulder","Men",23,"KOR",12
"MINYOUNG LEE","lead","Men",22,"KOR",32
"MINYOUNG LEE","lead","Men",22,"KOR",32
"Miriam Diez Luengo","boulder","Women",18,"ESP",71
"Miriam Fogu","boulder","Women",20,"ITA",61
"Miu KAKIZAKI","lead","Women",19,"JPN",20
"Miu KAKIZAKI","lead","Women",19,"JPN",20
"Miu KAKIZAKI","lead","Women",19,"JPN",20
"Miu KAKIZAKI","lead","Women",19,"JPN",20
"Miu KAKIZAKI","lead","Women",19,"JPN",20
"Miu KAKIZAKI","lead","Women",19,"JPN",20
"Miu KAKIZAKI","lead","Women",19,"JPN",20
"Miu KAKIZAKI","lead","Women",19,"JPN",20
"Miu KAKIZAKI","lead","Women",19,"JPN",20
"MOCH RIZKY SAMUDRA DEWANTARA","speed","Men",21,"IDN",41
"Mohsen Shafiei","speed","Men",33,"IRN",26
"Mohsen Shafiei","speed","Men",33,"IRN",26
"Mohsen Shafiei","speed","Men",33,"IRN",26
"Molly Thompson-Smith","boulder","Women",24,"GBR",31
"Molly Thompson-Smith","boulder","Women",24,"GBR",31
"Molly Thompson-Smith","boulder","Women",24,"GBR",31
"Molly Thompson-Smith","boulder","Women",24,"GBR",31
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Molly Thompson-Smith","lead","Women",24,"GBR",9
"Momoko ABE","lead","Women",18,"JPN",4
"Momoko ABE","lead","Women",18,"JPN",4
"Momoko ABE","lead","Women",18,"JPN",4
"Momoko ABE","lead","Women",18,"JPN",4
"Momoko ABE","lead","Women",18,"JPN",4
"Momoko ABE","lead","Women",18,"JPN",4
"Momoko ABE","lead","Women",18,"JPN",4
"Momoko ABE","lead","Women",18,"JPN",4
"Momoko ABE","lead","Women",18,"JPN",4
"Momoko ABE","lead","Women",18,"JPN",4
"Momona TATSUKI","speed","Women",17,"JPN",33
"Mona Kellner","boulder","Women",24,"DEU",61
"MUHAMMAD FERZA FERNADA ABDI","boulder","Men",19,"IDN",52
"MUHAMMAD FERZA FERNADA ABDI","lead","Men",19,"IDN",34
"MUHAMMAD FERZA FERNADA ABDI","lead","Men",19,"IDN",34
"MUHAMMAD FERZA FERNADA ABDI","lead","Men",19,"IDN",34
"MUHAMMAD FERZA FERNADA ABDI","lead","Men",19,"IDN",34
"MUHAMMAD RAMZI FIRMANSYAH","lead","Men",18,"IDN",40
"MUHAMMAD RAMZI FIRMANSYAH","lead","Men",18,"IDN",40
"MUHAMMAD RAMZI FIRMANSYAH","lead","Men",18,"IDN",40
"MUHAMMAD RAMZI FIRMANSYAH","lead","Men",18,"IDN",40
"MUHAMMAD RIZKY SYAHRAFLI SIMATUPANG","lead","Men",18,"IDN",21
"MUHAMMAD RIZKY SYAHRAFLI SIMATUPANG","lead","Men",18,"IDN",21
"MUHAMMAD RIZKY SYAHRAFLI SIMATUPANG","lead","Men",18,"IDN",21
"MUHAMMAD RIZKY SYAHRAFLI SIMATUPANG","lead","Men",18,"IDN",21
"MUHAMMET ALİ KESKİN","boulder","Men",19,"TUR",81
"MUHAMMET ALİ KESKİN","lead","Men",19,"TUR",86
"Munekazu KITAMI","speed","Men",30,"JPN",19
"Munekazu KITAMI","speed","Men",30,"JPN",19
"MUSAUWIR MUSAUWIR","lead","Men",18,"IDN",19
"MUSAUWIR MUSAUWIR","lead","Men",18,"IDN",19
"MUSAUWIR MUSAUWIR","lead","Men",18,"IDN",19
"MUSAUWIR MUSAUWIR","lead","Men",18,"IDN",19
"Muykuay Silva","boulder","Women",24,"CHL",93
"Muykuay Silva","lead","Women",24,"CHL",69
"Muykuay Silva","lead","Women",24,"CHL",69
"Mykhayil Tkachuk","boulder","Men",21,"UKR",69
"Naama Yohai","boulder","Women",21,"ISR",37
"Naama Yohai","boulder","Women",21,"ISR",37
"Naama Yohai","boulder","Women",21,"ISR",37
"Naama Yohai","boulder","Women",21,"ISR",37
"Naama Yohai","boulder","Women",21,"ISR",37
"Naama Yohai","lead","Women",22,"ISR",41
"Naama Yohai","lead","Women",22,"ISR",41
"Naama Yohai","lead","Women",22,"ISR",41
"Naama Yohai","lead","Women",22,"ISR",41
"Naama Yohai","lead","Women",22,"ISR",41
"Naama Yohai","lead","Women",22,"ISR",41
"Nanako Kura","boulder","Women",22,"JPN",10
"Nanako Kura","boulder","Women",22,"JPN",10
"Nanako Kura","boulder","Women",22,"JPN",10
"Nanako Kura","boulder","Women",22,"JPN",10
"Nanako Kura","boulder","Women",22,"JPN",10
"Nanako Kura","boulder","Women",22,"JPN",10
"Nanako Kura","boulder","Women",22,"JPN",10
"Nanako Kura","boulder&lead","Women",22,"JPN",11
"Nao Monchois","lead","Men",23,"FRA",16
"Nao Monchois","lead","Men",23,"FRA",16
"Nao Monchois","lead","Men",23,"FRA",16
"Nao Monchois","lead","Men",23,"FRA",16
"NARDA MUTIA AMANDA","speed","Women",17,"IDN",7
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder","Women",21,"USA",1
"Natalia Grossman","boulder&lead","Women",21,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Grossman","lead","Women",20,"USA",2
"Natalia Kalucka","boulder","Women",20,"POL",50
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalia Kalucka","speed","Women",21,"POL",1
"Natalie Bärtschi","boulder","Women",28,"CHE",43
"Natalie Bärtschi","boulder","Women",28,"CHE",43
"Natalie Bärtschi","boulder","Women",28,"CHE",43
"Natalie Bärtschi","boulder","Women",28,"CHE",43
"Nathan Phillips","boulder","Men",28,"GBR",14
"Nathan Phillips","boulder","Men",28,"GBR",14
"Nathan Phillips","boulder","Men",28,"GBR",14
"Nathan Phillips","boulder","Men",28,"GBR",14
"Nathan Phillips","boulder","Men",28,"GBR",14
"Nathan Phillips","boulder","Men",28,"GBR",14
"Nathan Phillips","boulder","Men",28,"GBR",14
"Nathan Phillips","boulder","Men",28,"GBR",14
"Nathan Phillips","boulder","Men",28,"GBR",14
"Nathaniel Coleman","boulder","Men",24,"USA",5
"Nathaniel Coleman","boulder","Men",24,"USA",5
"Nathaniel Coleman","boulder","Men",24,"USA",5
"Nathaniel Coleman","boulder","Men",24,"USA",5
"Nathaniel Coleman","boulder","Men",24,"USA",5
"Nathaniel Coleman","lead","Men",25,"USA",15
"Nathaniel Coleman","lead","Men",25,"USA",15
"Nathaniel Coleman","lead","Men",25,"USA",15
"Nathaniel Coleman","lead","Men",25,"USA",15
"Nathaniel Coleman","speed","Men",24,"USA",27
"Nathaniel Coleman","speed","Men",24,"USA",27
"Natsuki Tanii","boulder","Women",18,"JPN",16
"Natsuki Tanii","boulder&lead","Women",19,"JPN",6
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsuki Tanii","lead","Women",19,"JPN",4
"Natsumi HAYASHI","speed","Women",31,"JPN",19
"Natsumi HAYASHI","speed","Women",31,"JPN",19
"Natsumi HAYASHI","speed","Women",31,"JPN",19
"Natsumi HAYASHI","speed","Women",31,"JPN",19
"NAWOO CHOI","boulder","Women",20,"KOR",51
"NAWOO CHOI","speed","Women",20,"KOR",29
"Nichol Tomas","boulder","Men",17,"THA",71
"Nichol Tomas","lead","Men",17,"THA",75
"Nickolaie RIVADENEIRA ","boulder","Men",20,"ECU",52
"Nickolaie RIVADENEIRA ","boulder","Men",20,"ECU",52
"Nickolaie RIVADENEIRA ","combined","Men",20,"ECU",9
"Nickolaie RIVADENEIRA ","lead","Men",20,"ECU",91
"Nickolaie RIVADENEIRA ","speed","Men",20,"ECU",21
"Nickolaie RIVADENEIRA ","speed","Men",20,"ECU",21
"Nickolaie RIVADENEIRA ","speed","Men",20,"ECU",21
"Nickolaie RIVADENEIRA ","speed","Men",20,"ECU",21
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","boulder","Men",22,"AUT",4
"Nicolai Uznik","lead","Men",21,"AUT",30
"Nicolai Uznik","lead","Men",21,"AUT",30
"Nicolai Uznik","lead","Men",21,"AUT",30
"Nicolas Collin","boulder","Men",23,"BEL",17
"Nicolas Collin","boulder","Men",23,"BEL",17
"Nicolas Collin","boulder","Men",23,"BEL",17
"Nicolas Collin","boulder","Men",23,"BEL",17
"Nicolas Collin","boulder","Men",23,"BEL",17
"Nicolas Collin","boulder","Men",23,"BEL",17
"Nicolas Collin","boulder","Men",23,"BEL",17
"Nicolas Collin","boulder","Men",23,"BEL",17
"Nicolas Collin","boulder&lead","Men",24,"BEL",17
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Collin","lead","Men",24,"BEL",14
"Nicolas Salaberry","boulder","Men",25,"ARG",89
"Nicolas Salaberry","boulder","Men",25,"ARG",89
"Nicolas Salaberry","lead","Men",25,"ARG",115
"Nika Potapova","boulder","Women",18,"UKR",63
"Nika Potapova","boulder","Women",18,"UKR",63
"Nika Potapova","combined","Women",18,"UKR",11
"Nika Potapova","lead","Women",18,"UKR",33
"Nika Potapova","speed","Women",18,"UKR",35
"Nikolai Iarilovets","boulder","Men",22,"RUS",43
"Nikolai Iarilovets","boulder","Men",22,"RUS",43
"Nikolai Iarilovets","boulder","Men",22,"RUS",43
"Nikolai Iarilovets","lead","Men",23,"RUS",45
"Nikolay Rusev","boulder","Men",16,"BGR",20
"Nikolay Rusev","boulder","Men",16,"BGR",20
"Nikolay Rusev","boulder","Men",16,"BGR",20
"Nikolay Rusev","lead","Men",16,"BGR",36
"Nikolay Rusev","lead","Men",16,"BGR",36
"Nikolay Rusev","lead","Men",16,"BGR",36
"Nikolay Rusev","lead","Men",16,"BGR",36
"Nikoline Öhrström","boulder","Women",20,"DNK",71
"Nils Favre","boulder","Men",31,"CHE",36
"Nils Favre","boulder","Men",31,"CHE",36
"Nils Favre","boulder","Men",31,"CHE",36
"Nils Favre","boulder","Men",31,"CHE",36
"Nils Favre","boulder","Men",31,"CHE",36
"Nils Favre","boulder","Men",31,"CHE",36
"Nils Favre","boulder","Men",31,"CHE",36
"Nils Favre","boulder","Men",31,"CHE",36
"Nils Favre","boulder","Men",31,"CHE",36
"Nils Favre","boulder","Men",31,"CHE",36
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","boulder","Men",23,"ISR",5
"Nimrod Marcus","lead","Men",22,"ISR",21
"Nimrod Marcus","lead","Men",22,"ISR",21
"Nimrod Marcus","lead","Men",22,"ISR",21
"Nimrod Marcus","lead","Men",22,"ISR",21
"Nimrod Marcus","lead","Men",22,"ISR",21
"Nimrod Marcus","lead","Men",22,"ISR",21
"Nimród Sebestyén Tusnády ","boulder","Men",18,"HUN",62
"Nimród Sebestyén Tusnády ","boulder","Men",18,"HUN",62
"Nimród Sebestyén Tusnády ","boulder","Men",18,"HUN",62
"Nimród Sebestyén Tusnády ","boulder","Men",18,"HUN",62
"Nimród Sebestyén Tusnády ","lead","Men",17,"HUN",55
"Nimród Sebestyén Tusnády ","lead","Men",17,"HUN",55
"Nimród Sebestyén Tusnády ","lead","Men",17,"HUN",55
"Nina Arthaud","lead","Women",21,"FRA",13
"Nina Arthaud","lead","Women",21,"FRA",13
"Nina Arthaud","lead","Women",21,"FRA",13
"Nino Grünenfelder","boulder","Men",21,"CHE",27
"Nino Grünenfelder","boulder","Men",21,"CHE",27
"Nino Grünenfelder","boulder","Men",21,"CHE",27
"Nino Grünenfelder","boulder","Men",21,"CHE",27
"Nino Grünenfelder","boulder","Men",21,"CHE",27
"Nino Grünenfelder","boulder","Men",21,"CHE",27
"Nino Grünenfelder","boulder","Men",21,"CHE",27
"Nino Grünenfelder","lead","Men",20,"CHE",18
"Nino Grünenfelder","lead","Men",20,"CHE",18
"Nino Grünenfelder","lead","Men",20,"CHE",18
"Nino Grünenfelder","lead","Men",20,"CHE",18
"Nino Grünenfelder","lead","Men",20,"CHE",18
"Nino Grünenfelder","lead","Men",20,"CHE",18
"Nino Grünenfelder","lead","Men",20,"CHE",18
"Nino Grünenfelder","lead","Men",20,"CHE",18
"Noa Shiran","boulder","Women",20,"ISR",45
"Noa Shiran","boulder","Women",20,"ISR",45
"Noa Shiran","boulder&lead","Women",21,"ISR",23
"Noa Shiran","lead","Women",21,"ISR",15
"Noa Shiran","lead","Women",21,"ISR",15
"Noa Shiran","lead","Women",21,"ISR",15
"Noa Shiran","lead","Women",21,"ISR",15
"Noa Shiran","lead","Women",21,"ISR",15
"Noa Shiran","lead","Women",21,"ISR",15
"Noa Shiran","lead","Women",21,"ISR",15
"Noa Shiran","lead","Women",21,"ISR",15
"Noa Shiran","lead","Women",21,"ISR",15
"Noah Bratschi","speed","Men",22,"USA",2
"Noah Bratschi","speed","Men",22,"USA",2
"Noah Bratschi","speed","Men",22,"USA",2
"Noah Bratschi","speed","Men",22,"USA",2
"Noah Bratschi","speed","Men",22,"USA",2
"Noah Bratschi","speed","Men",22,"USA",2
"Noah Bratschi","speed","Men",22,"USA",2
"Noah Bratschi","speed","Men",22,"USA",2
"Noah Bratschi","speed","Men",22,"USA",2
"Noah Bratschi","speed","Men",22,"USA",2
"Noé Looser","lead","Women",15,"CHE",53
"Nolwenn Arc","lead","Women",21,"FRA",9
"Nolwenn Arc","lead","Women",21,"FRA",9
"Nolwenn Arc","lead","Women",21,"FRA",9
"Nolwenn Arc","lead","Women",21,"FRA",9
"Nolwenn Arc","lead","Women",21,"FRA",9
"Nolwenn Arc","lead","Women",21,"FRA",9
"Nolwenn Arc","lead","Women",21,"FRA",9
"Nolwenn Arc","lead","Women",21,"FRA",9
"NOOR ARSYADA","speed","Women",27,"IDN",30
"NUR DIATUL JANNAH","lead","Women",18,"IDN",39
"NUR DIATUL JANNAH","lead","Women",18,"IDN",39
"NUR DIATUL JANNAH","lead","Women",18,"IDN",39
"NUR DIATUL JANNAH","lead","Women",18,"IDN",39
"NUR ISMATUL SAKDIA","lead","Women",18,"IDN",32
"NUR KHALISHAH","boulder","Women",18,"IDN",51
"NUR KHALISHAH","lead","Women",18,"IDN",29
"NUR KHALISHAH","lead","Women",18,"IDN",29
"NUR KHALISHAH","lead","Women",18,"IDN",29
"NUR KHALISHAH","lead","Women",18,"IDN",29
"Nuria Brockfeld","speed","Women",18,"DEU",8
"Nuria Brockfeld","speed","Women",18,"DEU",8
"Nuria Brockfeld","speed","Women",18,"DEU",8
"Nuria Brockfeld","speed","Women",18,"DEU",8
"Nuria Brockfeld","speed","Women",18,"DEU",8
"NURUL AISYAH RAMADHANI SUAT","lead","Women",20,"IDN",38
"NURUL AISYAH RAMADHANI SUAT","lead","Women",20,"IDN",38
"NURUL IQAMAH","speed","Women",27,"IDN",6
"NURUL IQAMAH","speed","Women",27,"IDN",6
"NURUL IQAMAH","speed","Women",27,"IDN",6
"NURUL IQAMAH","speed","Women",27,"IDN",6
"NURUL IQAMAH","speed","Women",27,"IDN",6
"Oceania Mackenzie","boulder","Women",20,"AUS",18
"Oceania Mackenzie","boulder","Women",20,"AUS",18
"Oceania Mackenzie","boulder","Women",20,"AUS",18
"Oceania Mackenzie","lead","Women",20,"AUS",39
"Olaf Malinowski","boulder","Men",21,"POL",89
"Oleksii Tytarenko","boulder","Men",18,"UKR",85
"Oleksii Tytarenko","boulder","Men",18,"UKR",85
