City,Country,Year,Ds,Event,discipline,category,rank,firstname,lastname,country,yob,Qualification 1 score,Qualification 1 rank,Qualification 2 score,Qualification 2 rank,Qualification score,Qualification rank,Semi-final score,Semi-final rank,1/8 score,1/4 score,1/2 score,Small Final score,Final score,Final rank
Villars,SUI,2021,LS,WC,speed,Men,18,Ryo,OMASA,JPN,2002,,,,,5.61,18,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,19,Euncheol,SHIN,KOR,1999,,,,,5.63,19,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,20,Gian Luca,Zodda,ITA,1999,,,,,5.704,20,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,21,Rishat,Khaibullin,KAZ,1995,,,,,5.705,21,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,22,Yongjun,JUNG,KOR,2003,,,,,5.73,22,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,23,Leander,Carmanns,GER,2004,,,,,5.74,23,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,24,Alessandro,Cingari,ITA,1999,,,,,5.78,24,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,25,Noah,Bratschi,USA,2000,,,,,5.791,25,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,26,Alessandro,Boulos,ITA,1994,,,,,5.798,26,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,27,Tobias,Plangger,AUT,2001,,,,,5.83 (5.850),27,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,28,Pierre,Rebreyend,FRA,1997,,,,,5.83 (5.965),28,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,29,Matteo,Zurloni,ITA,2002,,,,,5.84,29,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,30,Carlos,Granja,ECU,1999,,,,,5.85,30,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,31,Michael,Finn-Henry,CAN,1999,,,,,5.87,31,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,32,Ethan,Pitcher,CAN,2001,,,,,5.88,32,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,33,Ehsan,Asrar,IRI,1998,,,,,5.902,33,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,34,Zach,Hammer,USA,2006,,,,,5.904,34,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,35,Shuto,FUJINO,JPN,2004,,,,,5.909,35,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,36,Jun,YASUKAWA,JPN,2003,,,,,5.92,36,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,37,Mohsen,Shafiei,IRI,1989,,,,,5.96,37,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,38,Isaac,Estevez ,ECU,1992,,,,,5.983,38,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,39,Sebastian,Lucke,GER,2002,,,,,5.986,39,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,40,Alisher,Murat,KAZ,1997,,,,,5.991,40,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,41,Kostiantyn,Pavlenko,UKR,1998,,,,,5.995,41,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,42,Yann,LE CLERCQ DE LANNOY,FRA,1999,,,,,6,42,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,43,Lukas,Knapp,AUT,1997,,,,,6.09,43,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,44,Oskar,Szalecki,POL,2006,,,,,6.13,44,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,45,Cheung-chi Shoji,Chan,HKG,1995,,,,,6.18,45,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,46,Quinn,O'Francia,USA,2004,,,,,6.2,46,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,47,Linus,Bader,GER,2002,,,,,6.22,47,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,48,Ayumu,MITA,JPN,2005,,,,,6.27,48,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,49,Yudai,Ikeda,JPN,1998,,,,,6.28,49,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,50,Minsu,KANG,KOR,2001,,,,,6.33,50,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,51,Taeung,MOON,KOR,2001,,,,,6.34,51,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,52,Jan,Kriz,CZE,1996,,,,,6.35,52,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,53,Joe,Goodacre,USA,2001,,,,,6.39,53,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,54,Dylan,Le,CAN,2005,,,,,6.46,54,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,55,Chi-fung,AU,HKG,1995,,,,,6.555,55,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,56,Matvey,Yessipov,KAZ,2003,,,,,6.558,56,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,57,Marius,Payet Gaboriaud,FRA,2005,,,,,6.58,57,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,58,Cheuk-nam,WONG,HKG,2001,,,,,6.61,58,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,59,Alejandro,Rivas Domínguez,ESP,2001,,,,,6.68,59,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,60,LIANG,ZHANG,CHN,2003,,,,,6.75,60,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,61,Micah,Liss,USA,2003,,,,,7.29,61,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,62,Joshua,Bruyns,RSA,2003,,,,,7.3,62,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,63,Matthew,Fall,GBR,2002,,,,,7.5,63,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,64,Valentin,Sternik,ARG,2001,,,,,7.88,64,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,65,Rafe,Stokes,GBR,2005,,,,,7.93,65,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,66,Amir,Maimuratov,KAZ,1995,,,,,10.94,66,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,67,Tsz-kiu,LAU,HKG,2004,,,,,12.17,67,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,68,Lawrence,Bogeschdorfer,AUT,2002,,,,,FALL,68,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Men,69,Man-hei,CHUNG,HKG,2004,,,,,FALSE START,69,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,1,LIJUAN,DENG,CHN,2000,,,,,6.94,2,,,7.02,6.95,6.82,,6.87,1
Villars,SUI,2021,LS,WC,speed,Women,2,DI,NIU,CHN,1996,,,,,6.91 (AsR),1,,,7.01,7.02,6.96,,8.22,2
Villars,SUI,2021,LS,WC,speed,Women,3,DESAK,MADE RITA KUSUMA DEWI,INA,2001,,,,,6.97,4,,,7.19,7.18,7.07,7.06,,3
Villars,SUI,2021,LS,WC,speed,Women,4,Anna,Brozek,POL,1995,,,,,7.66,14,,,7.52,7.52,7.28,7.39,,4
Villars,SUI,2021,LS,WC,speed,Women,5,RAJIAH,SALLSABILLAH,INA,1999,,,,,7.05,5,,,7.28,8.43,,,,5
Villars,SUI,2021,LS,WC,speed,Women,6,Emma,Hunt,USA,2003,,,,,7.19,6,,,7.23,9.17,,,,6
Villars,SUI,2021,LS,WC,speed,Women,7,Natalia,Kalucka,POL,2001,,,,,7.26,8,,,WILDCARD,8.3,,,,7
Villars,SUI,2021,LS,WC,speed,Women,8,Capucine,Viglione,FRA,2002,,,,,7.38,10,,,7.62,8.37,,,,8
Villars,SUI,2021,LS,WC,speed,Women,9,Aleksandra,Kalucka,POL,2001,,,,,6.95,3,,,8.03,,,,,9
Villars,SUI,2021,LS,WC,speed,Women,10,Aurelia,Sarisson,FRA,1997,,,,,7.21,7,,,FALL,,,,,10
Villars,SUI,2021,LS,WC,speed,Women,11,SHENGYAN,WANG,CHN,2000,,,,,7.36,9,,,FALSE START,,,,,11
Villars,SUI,2021,LS,WC,speed,Women,12,Patrycja,Chudziak,POL,1997,,,,,7.4,11,,,7.62,,,,,12
Villars,SUI,2021,LS,WC,speed,Women,13,NURUL,IQAMAH,INA,1995,,,,,7.43,12,,,7.73,,,,,13
Villars,SUI,2021,LS,WC,speed,Women,14,Andrea,Rojas,ECU,1995,,,,,7.6,13,,,7.95,,,,,14
Villars,SUI,2021,LS,WC,speed,Women,15,Franziska,Ritter,GER,2003,,,,,7.72,15,,,7.77,,,,,15
Villars,SUI,2021,LS,WC,speed,Women,16,Beatrice,Colli,ITA,2004,,,,,7.78,16,,,7.6,,,,,16
Villars,SUI,2021,LS,WC,speed,Women,17,Leslie Adriana,Romero Pérez,ESP,1998,,,,,7.8,17,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,18,Alivany,Ver Khadijah,INA,2002,,,,,7.83,18,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,19,Giulia,Randi ,ITA,2002,,,,,7.85,19,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,20,Nuria,Brockfeld,GER,2004,,,,,7.92,20,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,21,Victoire,Andrier,FRA,1996,,,,,7.96,21,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,22,Tamara,Ulzhabayeva,KAZ,1987,,,,,8,22,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,23,Carla,Martínez Vidal,ESP,2002,,,,,8.02,23,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,24,Jimin,JEONG,KOR,2004,,,,,8.05,24,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,25,GUIZHEN,XIE,CHN,1998,,,,,8.07,25,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,26,Karin,HAYASHI,JPN,2005,,,,,8.1,26,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,27,Julia,Koch,GER,2000,,,,,8.15,27,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,28,Ai,TAKEUCHI,JPN,2005,,,,,8.241,28,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,29,SUSAN,NURHIDAYAH,INA,2003,,,,,8.247,29,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,30,Fumika,KAWAKAMI,JPN,2006,,,,,8.33,30,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,31,Piper,Kelly,USA,1999,,,,,8.38,31,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,32,María,Laborda Sagaste,ESP,2004,,,,,8.45,32,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,33,Laura,Stöckler,AUT,1999,,,,,8.49,33,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,34,Margarita,Agambayeva,KAZ,1999,,,,,8.57,34,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,35,Sarah,Vouaux,FRA,1999,,,,,8.72,35,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,36,Heeju,NOH,KOR,2004,,,,,8.73,36,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,37,Erica,Velev,CAN,2002,,,,,8.78,37,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,38,Assel,Marlenova,KAZ,1997,,,,,8.8,38,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,39,Sophia,Curcio,USA,2006,,,,,8.99,39,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,40,Alejandra,Contreras,CHI,2000,,,,,9.17,40,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,41,Liberty,Runnels,USA,2006,,,,,9.2,41,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,42,Valeria,Macias Ferreira,MEX,2001,,,,,9.25,42,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,43,Hanareum,SUNG,KOR,2005,,,,,9.61,43,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,44,Manon,Lebon,FRA,2005,,,,,9.64,44,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,45,Natsumi,HAYASHI,JPN,1991,,,,,9.65,45,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,46,Mia,Weeda,AUS,2004,,,,,11.45,46,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,47,María Fernanda,Hidalgo Amezquita,MEX,2001,,,,,12.93,47,,,,,,,,
Villars,SUI,2021,LS,WC,speed,Women,48,YUFANG,XIE,CHN,2002,,,,,FALSE START,48,,,,,,,,
